intertidal_site_name,intertidal_sort_order,latitude,longitude,MARINe_site_code,intertidal_geographic_region,SampleSeason,SamplingSeasonCode,TargetSpecies,graph_classification,size_mm,total
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,87,FA02,endocladia,Tegula funebralis,10,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,87,FA02,endocladia,Tegula funebralis,11,2
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,87,FA02,endocladia,Tegula funebralis,16,4
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,87,FA02,endocladia,Tegula funebralis,17,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,87,FA02,endocladia,Tegula funebralis,18,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,87,FA02,endocladia,Tegula funebralis,19,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,87,FA02,endocladia,Tegula funebralis,20,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,87,FA02,endocladia,Tegula funebralis,21,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,87,FA02,hesperophycus,Tegula funebralis,8,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,87,FA02,hesperophycus,Tegula funebralis,9,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,87,FA02,hesperophycus,Tegula funebralis,10,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,87,FA02,hesperophycus,Tegula funebralis,11,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,87,FA02,hesperophycus,Tegula funebralis,12,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,87,FA02,hesperophycus,Tegula funebralis,14,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,87,FA02,hesperophycus,Tegula funebralis,15,3
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,87,FA02,hesperophycus,Tegula funebralis,16,8
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,87,FA02,hesperophycus,Tegula funebralis,17,6
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,87,FA02,hesperophycus,Tegula funebralis,18,7
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,87,FA02,hesperophycus,Tegula funebralis,19,3
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,87,FA02,hesperophycus,Tegula funebralis,20,2
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,87,FA02,hesperophycus,Tegula funebralis,21,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,87,FA02,mytilus,Limpet,10,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,87,FA02,mytilus,Limpet,14,2
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,87,FA02,mytilus,Limpet,16,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,87,FA02,mytilus,Limpet,18,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,87,FA02,mytilus,Limpet,19,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,87,FA02,mytilus,Limpet,22,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,87,FA02,mytilus,Limpet,27,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,87,FA02,mytilus,Limpet,33,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,87,FA02,mytilus,Limpet,34,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,87,FA02,mytilus,Limpet,35,2
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,87,FA02,mytilus,Limpet,36,2
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,87,FA02,mytilus,Limpet,39,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,87,FA02,mytilus,Limpet,42,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,87,FA02,mytilus,Limpet,51,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,87,FA02,mytilus,Nucella spp,8,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,87,FA02,mytilus,Nucella spp,10,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,87,FA02,mytilus,Nucella spp,11,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,87,FA02,mytilus,Nucella spp,13,2
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,87,FA02,mytilus,Nucella spp,20,2
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,87,FA02,mytilus,Nucella spp,22,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,87,FA02,mytilus,Nucella spp,23,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,87,FA02,mytilus,Nucella spp,24,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,87,FA02,mytilus,Nucella spp,25,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,87,FA02,silvetia,Tegula funebralis,8,2
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,87,FA02,silvetia,Tegula funebralis,10,2
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,87,FA02,silvetia,Tegula funebralis,11,3
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,87,FA02,silvetia,Tegula funebralis,12,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,87,FA02,silvetia,Tegula funebralis,14,3
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,87,FA02,silvetia,Tegula funebralis,15,4
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,87,FA02,silvetia,Tegula funebralis,16,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,87,FA02,silvetia,Tegula funebralis,17,3
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,87,FA02,silvetia,Tegula funebralis,18,13
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,87,FA02,silvetia,Tegula funebralis,19,6
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,87,FA02,silvetia,Tegula funebralis,20,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,87,FA02,silvetia,Tegula funebralis,21,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,89,SP03,endocladia,Tegula funebralis,6,2
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,89,SP03,endocladia,Tegula funebralis,8,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,89,SP03,endocladia,Tegula funebralis,9,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,89,SP03,endocladia,Tegula funebralis,10,2
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,89,SP03,endocladia,Tegula funebralis,11,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,89,SP03,endocladia,Tegula funebralis,12,2
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,89,SP03,endocladia,Tegula funebralis,13,2
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,89,SP03,endocladia,Tegula funebralis,14,3
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,89,SP03,endocladia,Tegula funebralis,15,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,89,SP03,endocladia,Tegula funebralis,16,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,89,SP03,endocladia,Tegula funebralis,17,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,89,SP03,endocladia,Tegula funebralis,18,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,89,SP03,endocladia,Tegula funebralis,20,2
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,89,SP03,endocladia,Tegula funebralis,23,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,89,SP03,hesperophycus,Tegula funebralis,6,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,89,SP03,hesperophycus,Tegula funebralis,8,3
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,89,SP03,hesperophycus,Tegula funebralis,9,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,89,SP03,hesperophycus,Tegula funebralis,10,3
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,89,SP03,hesperophycus,Tegula funebralis,11,2
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,89,SP03,hesperophycus,Tegula funebralis,12,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,89,SP03,hesperophycus,Tegula funebralis,13,4
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,89,SP03,hesperophycus,Tegula funebralis,14,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,89,SP03,hesperophycus,Tegula funebralis,15,7
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,89,SP03,hesperophycus,Tegula funebralis,16,4
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,89,SP03,hesperophycus,Tegula funebralis,17,4
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,89,SP03,hesperophycus,Tegula funebralis,18,8
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,89,SP03,hesperophycus,Tegula funebralis,19,2
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,89,SP03,mytilus,Limpet,12,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,89,SP03,mytilus,Limpet,13,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,89,SP03,mytilus,Limpet,17,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,89,SP03,mytilus,Limpet,18,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,89,SP03,mytilus,Limpet,24,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,89,SP03,mytilus,Limpet,28,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,89,SP03,mytilus,Limpet,30,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,89,SP03,mytilus,Limpet,40,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,89,SP03,mytilus,Limpet,41,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,89,SP03,mytilus,Limpet,50,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,89,SP03,mytilus,Limpet,53,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,89,SP03,mytilus,Nucella spp,13,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,89,SP03,mytilus,Nucella spp,17,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,89,SP03,mytilus,Nucella spp,21,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,89,SP03,silvetia,Tegula funebralis,7,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,89,SP03,silvetia,Tegula funebralis,10,2
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,89,SP03,silvetia,Tegula funebralis,11,3
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,89,SP03,silvetia,Tegula funebralis,12,4
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,89,SP03,silvetia,Tegula funebralis,13,3
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,89,SP03,silvetia,Tegula funebralis,15,4
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,89,SP03,silvetia,Tegula funebralis,16,7
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,89,SP03,silvetia,Tegula funebralis,17,8
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,89,SP03,silvetia,Tegula funebralis,18,5
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,89,SP03,silvetia,Tegula funebralis,19,4
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,91,FA03,chthamalus/balanus,Tegula funebralis,7,2
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,91,FA03,chthamalus/balanus,Tegula funebralis,8,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,91,FA03,chthamalus/balanus,Tegula funebralis,9,2
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,91,FA03,chthamalus/balanus,Tegula funebralis,11,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,91,FA03,chthamalus/balanus,Tegula funebralis,13,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,91,FA03,chthamalus/balanus,Tegula funebralis,15,3
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,91,FA03,chthamalus/balanus,Tegula funebralis,17,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,91,FA03,endocladia,Tegula funebralis,4,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,91,FA03,endocladia,Tegula funebralis,5,4
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,91,FA03,endocladia,Tegula funebralis,6,2
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,91,FA03,endocladia,Tegula funebralis,7,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,91,FA03,endocladia,Tegula funebralis,8,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,91,FA03,endocladia,Tegula funebralis,9,2
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,91,FA03,endocladia,Tegula funebralis,10,2
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,91,FA03,endocladia,Tegula funebralis,11,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,91,FA03,endocladia,Tegula funebralis,13,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,91,FA03,endocladia,Tegula funebralis,14,2
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,91,FA03,endocladia,Tegula funebralis,20,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,91,FA03,hesperophycus,Tegula funebralis,6,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,91,FA03,hesperophycus,Tegula funebralis,8,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,91,FA03,hesperophycus,Tegula funebralis,11,3
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,91,FA03,hesperophycus,Tegula funebralis,12,3
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,91,FA03,hesperophycus,Tegula funebralis,13,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,91,FA03,hesperophycus,Tegula funebralis,15,5
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,91,FA03,hesperophycus,Tegula funebralis,16,6
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,91,FA03,hesperophycus,Tegula funebralis,17,8
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,91,FA03,hesperophycus,Tegula funebralis,18,5
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,91,FA03,hesperophycus,Tegula funebralis,19,9
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,91,FA03,hesperophycus,Tegula funebralis,20,2
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,91,FA03,hesperophycus,Tegula funebralis,21,2
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,91,FA03,mytilus,Limpet,10,2
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,91,FA03,mytilus,Limpet,11,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,91,FA03,mytilus,Limpet,13,2
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,91,FA03,mytilus,Limpet,15,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,91,FA03,mytilus,Limpet,16,3
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,91,FA03,mytilus,Limpet,17,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,91,FA03,mytilus,Limpet,21,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,91,FA03,mytilus,Limpet,22,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,91,FA03,mytilus,Limpet,24,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,91,FA03,mytilus,Limpet,28,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,91,FA03,mytilus,Limpet,30,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,91,FA03,mytilus,Limpet,37,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,91,FA03,mytilus,Nucella spp,7,3
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,91,FA03,mytilus,Nucella spp,8,3
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,91,FA03,mytilus,Nucella spp,9,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,91,FA03,mytilus,Nucella spp,10,2
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,91,FA03,mytilus,Nucella spp,12,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,91,FA03,mytilus,Nucella spp,15,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,91,FA03,mytilus,Nucella spp,19,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,91,FA03,mytilus,Nucella spp,22,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,91,FA03,mytilus,Nucella spp,23,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,91,FA03,mytilus,Nucella spp,24,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,91,FA03,silvetia,Tegula funebralis,3,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,91,FA03,silvetia,Tegula funebralis,5,3
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,91,FA03,silvetia,Tegula funebralis,8,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,91,FA03,silvetia,Tegula funebralis,10,4
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,91,FA03,silvetia,Tegula funebralis,11,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,91,FA03,silvetia,Tegula funebralis,12,5
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,91,FA03,silvetia,Tegula funebralis,14,3
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,91,FA03,silvetia,Tegula funebralis,15,6
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,91,FA03,silvetia,Tegula funebralis,16,6
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,91,FA03,silvetia,Tegula funebralis,17,3
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,91,FA03,silvetia,Tegula funebralis,18,4
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,91,FA03,silvetia,Tegula funebralis,19,7
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,91,FA03,silvetia,Tegula funebralis,20,5
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,91,FA03,silvetia,Tegula funebralis,22,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,93,SP04,endocladia,Tegula funebralis,5,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,93,SP04,endocladia,Tegula funebralis,6,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,93,SP04,endocladia,Tegula funebralis,7,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,93,SP04,endocladia,Tegula funebralis,10,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,93,SP04,endocladia,Tegula funebralis,12,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,93,SP04,endocladia,Tegula funebralis,14,3
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,93,SP04,endocladia,Tegula funebralis,15,2
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,93,SP04,endocladia,Tegula funebralis,17,2
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,93,SP04,endocladia,Tegula funebralis,18,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,93,SP04,endocladia,Tegula funebralis,21,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,93,SP04,hesperophycus,Tegula funebralis,5,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,93,SP04,hesperophycus,Tegula funebralis,7,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,93,SP04,hesperophycus,Tegula funebralis,8,5
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,93,SP04,hesperophycus,Tegula funebralis,11,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,93,SP04,hesperophycus,Tegula funebralis,12,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,93,SP04,hesperophycus,Tegula funebralis,13,3
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,93,SP04,hesperophycus,Tegula funebralis,14,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,93,SP04,hesperophycus,Tegula funebralis,15,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,93,SP04,hesperophycus,Tegula funebralis,16,3
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,93,SP04,hesperophycus,Tegula funebralis,18,3
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,93,SP04,hesperophycus,Tegula funebralis,19,6
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,93,SP04,hesperophycus,Tegula funebralis,20,3
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,93,SP04,hesperophycus,Tegula funebralis,21,3
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,93,SP04,hesperophycus,Tegula funebralis,22,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,93,SP04,hesperophycus,Tegula funebralis,23,2
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,93,SP04,mytilus,Limpet,12,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,93,SP04,mytilus,Limpet,14,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,93,SP04,mytilus,Limpet,15,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,93,SP04,mytilus,Limpet,22,2
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,93,SP04,mytilus,Limpet,24,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,93,SP04,mytilus,Limpet,28,2
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,93,SP04,mytilus,Limpet,31,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,93,SP04,mytilus,Limpet,35,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,93,SP04,mytilus,Limpet,38,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,93,SP04,mytilus,Nucella spp,11,2
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,93,SP04,mytilus,Nucella spp,12,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,93,SP04,mytilus,Nucella spp,13,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,93,SP04,mytilus,Nucella spp,14,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,93,SP04,mytilus,Nucella spp,15,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,93,SP04,mytilus,Nucella spp,16,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,93,SP04,mytilus,Nucella spp,17,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,93,SP04,mytilus,Nucella spp,18,3
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,93,SP04,mytilus,Nucella spp,19,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,93,SP04,mytilus,Nucella spp,20,2
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,93,SP04,mytilus,Nucella spp,24,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,93,SP04,mytilus,Nucella spp,25,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,93,SP04,mytilus,Tegula funebralis,4,2
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,93,SP04,mytilus,Tegula funebralis,5,6
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,93,SP04,mytilus,Tegula funebralis,6,8
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,93,SP04,mytilus,Tegula funebralis,7,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,93,SP04,silvetia,Tegula funebralis,3,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,93,SP04,silvetia,Tegula funebralis,4,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,93,SP04,silvetia,Tegula funebralis,6,2
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,93,SP04,silvetia,Tegula funebralis,7,2
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,93,SP04,silvetia,Tegula funebralis,8,2
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,93,SP04,silvetia,Tegula funebralis,10,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,93,SP04,silvetia,Tegula funebralis,12,2
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,93,SP04,silvetia,Tegula funebralis,14,3
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,93,SP04,silvetia,Tegula funebralis,15,2
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,93,SP04,silvetia,Tegula funebralis,16,4
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,93,SP04,silvetia,Tegula funebralis,17,8
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,93,SP04,silvetia,Tegula funebralis,18,12
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,93,SP04,silvetia,Tegula funebralis,19,4
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,93,SP04,silvetia,Tegula funebralis,20,5
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,93,SP04,silvetia,Tegula funebralis,21,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,95,FA04,endocladia,Tegula funebralis,10,2
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,95,FA04,endocladia,Tegula funebralis,11,2
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,95,FA04,endocladia,Tegula funebralis,12,2
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,95,FA04,endocladia,Tegula funebralis,14,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,95,FA04,endocladia,Tegula funebralis,19,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,95,FA04,mytilus,Limpet,10,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,95,FA04,mytilus,Limpet,11,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,95,FA04,mytilus,Limpet,12,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,95,FA04,mytilus,Limpet,14,2
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,95,FA04,mytilus,Limpet,15,3
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,95,FA04,mytilus,Limpet,16,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,95,FA04,mytilus,Limpet,18,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,95,FA04,mytilus,Limpet,19,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,95,FA04,mytilus,Limpet,21,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,95,FA04,mytilus,Limpet,24,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,95,FA04,mytilus,Limpet,28,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,95,FA04,mytilus,Limpet,39,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,95,FA04,mytilus,Nucella spp,6,2
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,95,FA04,mytilus,Nucella spp,7,1
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,95,FA04,mytilus,Nucella spp,8,4
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,95,FA04,mytilus,Nucella spp,10,4
Cayucos,6310,35.44739151,-120.94982,CAY,CA Central,95,FA04,mytilus,Nucella spp,11,3
